hash,params,tflite_file,tflite_bytes,status
f2e929040a2e3997ef1cca09c24fcd63,3742858,f2e929040a2e3997ef1cca09c24fcd63.tflite,3917256,converted
ddf669ff1dbf4454922a524df32e27b4,1151626,ddf669ff1dbf4454922a524df32e27b4.tflite,1267512,converted
f695bddd6660304cb27b7cefffe9c3cb,2332938,f695bddd6660304cb27b7cefffe9c3cb.tflite,2467096,converted
17fd2abaf102f70113324aa2e536f8c4,1978038,17fd2abaf102f70113324aa2e536f8c4.tflite,2130760,converted
be8770aa22f4d87e9f298e7df5bb2cec,6334090,be8770aa22f4d87e9f298e7df5bb2cec.tflite,6567000,converted
6236f0cf8574d9b0a3866e636b9f1915,15075722,6236f0cf8574d9b0a3866e636b9f1915.tflite,15498672,converted
8a666b281d20242f496975081b2e601a,8135050,8a666b281d20242f496975081b2e601a.tflite,8338632,converted
afbae1c035782c5f51f7542247d99794,6510218,afbae1c035782c5f51f7542247d99794.tflite,6745400,converted
0c7938a14731a85d2fd0aca298eda074,12110730,0c7938a14731a85d2fd0aca298eda074.tflite,12363112,converted
b2dc755e6163fdadfaf1a20f11ede4f7,3742858,b2dc755e6163fdadfaf1a20f11ede4f7.tflite,3917184,converted
fc41ef9b2bce1764654dc9f0975f75da,31590794,fc41ef9b2bce1764654dc9f0975f75da.tflite,32015864,converted
f28ae524c59c34448f690570c75b8921,5807242,f28ae524c59c34448f690570c75b8921.tflite,5979696,converted
e8dcca075e681e84f571db2efc3ec40f,5367690,e8dcca075e681e84f571db2efc3ec40f.tflite,5510424,converted
70b10fe679ce2c532a9b061c609da8bc,3818973,70b10fe679ce2c532a9b061c609da8bc.tflite,3971152,converted
80fb4464d0ab82d5f124d228ffd9507c,6246794,80fb4464d0ab82d5f124d228ffd9507c.tflite,6452720,converted
8dcab98e50962bc64eb888de400a2d60,3797474,8dcab98e50962bc64eb888de400a2d60.tflite,4011064,converted
0213ed65ad672eea518d0a12474f2c95,6686346,0213ed65ad672eea518d0a12474f2c95.tflite,6923864,converted
cdbbc16cd07c19df63f60ad775930739,5807242,cdbbc16cd07c19df63f60ad775930739.tflite,5981568,converted
0e1593a94de5bc5e0ebff96ebe4e7304,16118666,0e1593a94de5bc5e0ebff96ebe4e7304.tflite,16599944,converted
bb324de5f249ac88fbd794a0b956bcce,3380280,bb324de5f249ac88fbd794a0b956bcce.tflite,3550960,converted
a6fda1cd5df4a97f5f44e8fd7f0d922c,13153674,a6fda1cd5df4a97f5f44e8fd7f0d922c.tflite,13462192,converted
b2ad69553f55d4963afbb50157f215c2,12274570,b2ad69553f55d4963afbb50157f215c2.tflite,12524680,converted
818335e2311b94ab15cbd7c90cae21e7,1415050,818335e2311b94ab15cbd7c90cae21e7.tflite,1560192,converted
5e95e5c6fd2546091f15faf89354d6c4,3742858,5e95e5c6fd2546091f15faf89354d6c4.tflite,3915312,converted
6bc1790ed429d54dc732031f2301632a,3001610,6bc1790ed429d54dc732031f2301632a.tflite,3138112,converted
3eb1860d00ce75987821bd9488f62779,3812076,3eb1860d00ce75987821bd9488f62779.tflite,3964096,converted
2353fb48bc457d282a97ca0952fe81cc,30547850,2353fb48bc457d282a97ca0952fe81cc.tflite,30912720,converted
d2a6d6bf9e5dc6b4f42877c8337be76a,32633738,d2a6d6bf9e5dc6b4f42877c8337be76a.tflite,33114944,converted
44bad87ab79a3a52454df027b78239d6,13317514,44bad87ab79a3a52454df027b78239d6.tflite,13625632,converted
64e617b3d07537e40a3af1e46f04149c,6070666,64e617b3d07537e40a3af1e46f04149c.tflite,6272376,converted
90d41553c012f05a35e0fd41d5b68295,21411210,90d41553c012f05a35e0fd41d5b68295.tflite,21721672,converted
50f547237914d4118edd8914803ddbdc,6686346,50f547237914d4118edd8914803ddbdc.tflite,6921096,converted
4eb779285481e2feb4ab6f42f3d72f66,1989425,4eb779285481e2feb4ab6f42f3d72f66.tflite,2141544,converted
662d9184fd7655dd178bf295c956ee95,20368266,662d9184fd7655dd178bf295c956ee95.tflite,20620720,converted
812c06587548f3ae3f60452b70805bd5,11946890,812c06587548f3ae3f60452b70805bd5.tflite,12203552,converted
a29711f5a7d0a8ec8f2e53c6bddd7964,947817,a29711f5a7d0a8ec8f2e53c6bddd7964.tflite,1077064,converted
4531192adce55781b30058b1472f145c,6246794,4531192adce55781b30058b1472f145c.tflite,6448256,converted
2a5ecf52cbbc72f82e9d3f85f3899354,2784332,2a5ecf52cbbc72f82e9d3f85f3899354.tflite,2916032,converted
254b3c11e4f6b7efff630810abcfb911,830972,254b3c11e4f6b7efff630810abcfb911.tflite,943440,converted
69889310ffdbb4feaa38a8bf64d33be0,3742858,69889310ffdbb4feaa38a8bf64d33be0.tflite,3917008,converted
d8122813748cebcc0b7a8839f495e388,1301292,d8122813748cebcc0b7a8839f495e388.tflite,1425872,converted
aa7b0f3ebe30e40cce3f0273b083e7c3,4094972,aa7b0f3ebe30e40cce3f0273b083e7c3.tflite,4267512,converted
1e174f53f1f1ab7f67f3117c88f06469,31590794,1e174f53f1f1ab7f67f3117c88f06469.tflite,32015792,converted
d9b7c55d59734ccf8326b76d0c789e1d,1702501,d9b7c55d59734ccf8326b76d0c789e1d.tflite,1834112,converted
fec1892b1361b3b2a5b9e5275c65e15b,8838026,fec1892b1361b3b2a5b9e5275c65e15b.tflite,9102536,converted
246b7cbd9e3cf0a489eaf9c4a1da7259,15075722,246b7cbd9e3cf0a489eaf9c4a1da7259.tflite,15500792,converted
32901a6e3614f2ee9c380c73c1866fef,22454154,32901a6e3614f2ee9c380c73c1866fef.tflite,22817008,converted
b94752eaa467ee9b62e24643dfec7376,7695498,b94752eaa467ee9b62e24643dfec7376.tflite,7865616,converted
49a9d8dfd3aec23d3272a62ec606532b,12110730,49a9d8dfd3aec23d3272a62ec606532b.tflite,12359112,converted
2626b5c0d77a00273062ab96adf47b64,3303306,2626b5c0d77a00273062ab96adf47b64.tflite,3446040,converted
24c4c721360d64daac9dd571817d6f6b,3742858,24c4c721360d64daac9dd571817d6f6b.tflite,3917184,converted
21fc7949ccbefbbaaa879490155fce24,5543818,21fc7949ccbefbbaaa879490155fce24.tflite,5688960,converted
90a35050239ec41f90adb19f0aa7a9e3,2810250,90a35050239ec41f90adb19f0aa7a9e3.tflite,3008368,converted
3d2007d30a4f4e8292f10aef473b932c,3479434,3d2007d30a4f4e8292f10aef473b932c.tflite,3624328,converted
b6c9554acdc4b47d81823ba67626f845,12110730,b6c9554acdc4b47d81823ba67626f845.tflite,12363184,converted
87ddd8c9aaa5ffcfa8988b2208320cbd,23169418,87ddd8c9aaa5ffcfa8988b2208320cbd.tflite,23596832,converted
2777d15efdb2babf660108adf41b5c58,2727241,2777d15efdb2babf660108adf41b5c58.tflite,2879048,converted
33704b07a5a9057ba5b18f1cc2709d14,2381450,33704b07a5a9057ba5b18f1cc2709d14.tflite,2616632,converted
9ab996abaf7c9b44d657088a4eca7052,3084560,9ab996abaf7c9b44d657088a4eca7052.tflite,3237088,converted
7dac2cae5fa78726418f85166c822c17,12110730,7dac2cae5fa78726418f85166c822c17.tflite,12365056,converted
dbbbf73630874fcf19e5882a333c8f83,12966794,dbbbf73630874fcf19e5882a333c8f83.tflite,13226768,converted
db34a957b2ff14cb155c0ea81bf4db87,3566730,db34a957b2ff14cb155c0ea81bf4db87.tflite,3738792,converted
5dca441cabeb96bd96af5c8dc540e3b1,2780880,5dca441cabeb96bd96af5c8dc540e3b1.tflite,2913336,converted
7ad086bdc3ebfa56a8ef5f6f0214df83,6246794,7ad086bdc3ebfa56a8ef5f6f0214df83.tflite,6452720,converted
c84170e92aef5079ae923a958cddfb1b,1816842,c84170e92aef5079ae923a958cddfb1b.tflite,1951000,converted
9d945979a511db5b3a3bcf0e56ce77a5,4182410,9d945979a511db5b3a3bcf0e56ce77a5.tflite,4388336,converted
ea4a1885508c0b236fe14f88d0773248,19489162,ea4a1885508c0b236fe14f88d0773248.tflite,19685008,converted
f65ccd24829156b6fc964b6588adae34,3479434,f65ccd24829156b6fc964b6588adae34.tflite,3624576,converted
f5367826158a961af9d90baf1c87c2da,20368266,f5367826158a961af9d90baf1c87c2da.tflite,20622592,converted
cec68c37e39cdef55c32fd2f562fc68b,3742858,cec68c37e39cdef55c32fd2f562fc68b.tflite,3917256,converted
1eeeb1ba375ad89b28edc6e8b86d2b95,5367690,1eeeb1ba375ad89b28edc6e8b86d2b95.tflite,5510424,converted
05932f264e5efffbbc8ec56d786d930f,20532106,05932f264e5efffbbc8ec56d786d930f.tflite,20782144,converted
77511ebad54fd5cd1ecf8dc29db36772,21575050,77511ebad54fd5cd1ecf8dc29db36772.tflite,21881224,converted
95717613c5c79692756a23a8a02ffdb6,6510218,95717613c5c79692756a23a8a02ffdb6.tflite,6745400,converted
784c6b907ef3777f5773e13da3f13f2a,5894538,784c6b907ef3777f5773e13da3f13f2a.tflite,6095784,converted
bc12ef2ce699b9f9ed98731c977784ac,30711690,bc12ef2ce699b9f9ed98731c977784ac.tflite,31078216,converted
d9a6295bbadec2b1101b82fcb37e49b8,12110730,d9a6295bbadec2b1101b82fcb37e49b8.tflite,12365056,converted
0d3c0ce16a90c0d50618769f2547c8f2,20368266,0d3c0ce16a90c0d50618769f2547c8f2.tflite,20620536,converted
2606681fe3610e3e4daf4995c9080417,2032000,2606681fe3610e3e4daf4995c9080417.tflite,2165360,converted
110619da4fafebfc831b21d26343a230,1578289,110619da4fafebfc831b21d26343a230.tflite,1684720,converted
eb2e7682970067c40aa7af44d5e627ea,8838026,eb2e7682970067c40aa7af44d5e627ea.tflite,9102536,converted
7d0ffe256707d06c1d36df577af56c01,3827706,7d0ffe256707d06c1d36df577af56c01.tflite,3980608,converted
6b3807ffed5e90baa1a79b13eb580467,2505805,6b3807ffed5e90baa1a79b13eb580467.tflite,2615576,converted
fa9d6216024458ea636b391ba8d4d9a2,2269591,fa9d6216024458ea636b391ba8d4d9a2.tflite,2440344,converted
a673e53e87c4c863a3129b8cb9ac5cda,1832915,a673e53e87c4c863a3129b8cb9ac5cda.tflite,2025408,converted
4245cf188529ab9dfb9f6ed42cf166fd,13317514,4245cf188529ab9dfb9f6ed42cf166fd.tflite,13623688,converted
6c8ac33982f9b3e9bd26d7475e208bfd,12110730,6c8ac33982f9b3e9bd26d7475e208bfd.tflite,12365056,converted
2287179716f9f737509e545a72935d73,14196618,2287179716f9f737509e545a72935d73.tflite,14563216,converted
d1c2fa68b28ca0d06453a5e10db81a1d,4182410,d1c2fa68b28ca0d06453a5e10db81a1d.tflite,4383624,converted
b5c67e246aa1b13c2a1f368cfaf3705e,2784984,b5c67e246aa1b13c2a1f368cfaf3705e.tflite,2916744,converted
2c6d2b337e4e88e1b95b956eeb25a765,6246794,2c6d2b337e4e88e1b95b956eeb25a765.tflite,6452536,converted
a3712156fcf71d5eeb9df1c3a4ccb91c,9014154,a3712156fcf71d5eeb9df1c3a4ccb91c.tflite,9278344,converted
178a4448e12d9f02821df3b4993a5897,22454154,178a4448e12d9f02821df3b4993a5897.tflite,22818808,converted
c5a8ee1abdf621ea2c39d88965507a27,3479434,c5a8ee1abdf621ea2c39d88965507a27.tflite,3622632,converted
88533e8540790ea14214199b7b18c5a8,2779703,88533e8540790ea14214199b7b18c5a8.tflite,2911976,converted
7fee9a1c1f5b70593e05d7cd21e47a89,4104279,7fee9a1c1f5b70593e05d7cd21e47a89.tflite,4278864,converted
20259ceb22b0ddbdc2fa770958593602,1757765,20259ceb22b0ddbdc2fa770958593602.tflite,1868368,converted
d984ccdb72739e3717e3309f0aebf9c1,31754634,d984ccdb72739e3717e3309f0aebf9c1.tflite,32177368,converted
23210bc67e4905db94d53ca2faa94683,6818186,23210bc67e4905db94d53ca2faa94683.tflite,7243256,converted
e019e10875ae9981426e349e4c21f4b2,30711690,e019e10875ae9981426e349e4c21f4b2.tflite,31076416,converted
61ef98af9a58bd3bda7abab8e83cb7be,8135050,61ef98af9a58bd3bda7abab8e83cb7be.tflite,8338632,converted
076175c02ee6af358f26fc51a966a1bd,712074,076175c02ee6af358f26fc51a966a1bd.tflite,796296,converted
bcc43ab208a192a9ef8a1d41acdd79c9,4445834,bcc43ab208a192a9ef8a1d41acdd79c9.tflite,4678424,converted
e2d787062ed9ea083cbc441ea26d1c55,22454154,e2d787062ed9ea083cbc441ea26d1c55.tflite,22818880,converted
9be41c6cf6d0d5c24f123ede691165ec,3742858,9be41c6cf6d0d5c24f123ede691165ec.tflite,3917184,converted
628526cec91609b8097d3013ceb767c7,8135050,628526cec91609b8097d3013ceb767c7.tflite,8338632,converted
9ddcb4352e76b30e81657979f9b9cbef,4182410,9ddcb4352e76b30e81657979f9b9cbef.tflite,4388336,converted
3c2c0a28728a8b319c56a49cc6e7be5b,2485021,3c2c0a28728a8b319c56a49cc6e7be5b.tflite,2595248,converted
9cfdcd94e42e27e1c98ab7a399c632c0,4182410,9cfdcd94e42e27e1c98ab7a399c632c0.tflite,4388336,converted
8833639bdf7c2aa109b969c32a65cc28,3805107,8833639bdf7c2aa109b969c32a65cc28.tflite,3958128,converted
d8720cf71455c485e0681eec0efc0901,1582141,d8720cf71455c485e0681eec0efc0901.tflite,1692592,converted
b898e8a7ada8eadb0319638eb2d0520f,1297125,b898e8a7ada8eadb0319638eb2d0520f.tflite,1430448,converted
f855024dab425fb633b79b99c14f6c6f,2790066,f855024dab425fb633b79b99c14f6c6f.tflite,2921832,converted
6463dec236838bad09900bdd64ef2f33,9014154,6463dec236838bad09900bdd64ef2f33.tflite,9278344,converted
a6aa499904b38cfc07eeb87621b614cb,4182410,a6aa499904b38cfc07eeb87621b614cb.tflite,4388080,converted
5560a0022cd242a55df856129ca05f31,6686346,5560a0022cd242a55df856129ca05f31.tflite,6921280,converted
971d4a887ef4b24e31731c0dfd816253,2885547,971d4a887ef4b24e31731c0dfd816253.tflite,3037360,converted
33c3a6e65de0802b77577b5416b38e14,8135050,33c3a6e65de0802b77577b5416b38e14.tflite,8338632,converted
7400bf856a8e6d142ff2a3b0fc2cd82e,20532106,7400bf856a8e6d142ff2a3b0fc2cd82e.tflite,20782144,converted
a71e4989d59440b14d17f2e51c4beb8e,7432074,a71e4989d59440b14d17f2e51c4beb8e.tflite,7572936,converted
d25c9fed0f1c901c0521051a4febd1bf,3918986,d25c9fed0f1c901c0521051a4febd1bf.tflite,4093528,converted
cd17cc7975a3b4f0b73facf850d79c18,9014154,cd17cc7975a3b4f0b73facf850d79c18.tflite,9278344,converted
86234eb6135af3960d7fdea3d65f645a,5631114,86234eb6135af3960d7fdea3d65f645a.tflite,5803104,converted
d6c124aba638334ac6cee7489841ffa2,10462858,d6c124aba638334ac6cee7489841ffa2.tflite,10695696,converted
0613b92e3d1d46b3d29fcf00d44072c6,12274570,0613b92e3d1d46b3d29fcf00d44072c6.tflite,12526552,converted
faaf733e64d40eb34c34eed272e40d9b,1166346,faaf733e64d40eb34c34eed272e40d9b.tflite,1268872,converted
ece70dffadf532dc5849678b88a3a3fb,7871626,ece70dffadf532dc5849678b88a3a3fb.tflite,8045952,converted
c51ebcacd4c1298650f62d479909cae5,2151058,c51ebcacd4c1298650f62d479909cae5.tflite,2305112,converted
ed56282d8e234fa03130e028474f57f8,2780228,ed56282d8e234fa03130e028474f57f8.tflite,2907680,converted
f54e2d5671f531b036009e919d5d46a9,41770378,f54e2d5671f531b036009e919d5d46a9.tflite,42310136,converted
e56d77ed1d5634b48167397e5549248d,5983370,e56d77ed1d5634b48167397e5549248d.tflite,6160112,converted
4df77cc17c3da268de7f2566927bcf22,22617994,4df77cc17c3da268de7f2566927bcf22.tflite,22980304,converted
25f9518d1d78d0afa6973598504514c1,3303306,25f9518d1d78d0afa6973598504514c1.tflite,3442040,converted
d8247320433d41c895e88548b5b4820c,6246794,d8247320433d41c895e88548b5b4820c.tflite,6452720,converted
7a7df354c9ed7699de9797a3c8de2391,13153674,7a7df354c9ed7699de9797a3c8de2391.tflite,13464136,converted
8931375b17571d1c7fbf7c112dbe28bc,2780880,8931375b17571d1c7fbf7c112dbe28bc.tflite,2912640,converted
f214e14c0f4c5c4e0f4f063de6ce4f5b,4861043,f214e14c0f4c5c4e0f4f063de6ce4f5b.tflite,5033600,converted
8a67d9ba0c93eb2f70c707fc6efff028,833576,8a67d9ba0c93eb2f70c707fc6efff028.tflite,945544,converted
75d640430a93c0904cfcd3d62d2df91e,22290314,75d640430a93c0904cfcd3d62d2df91e.tflite,22659248,converted
da64b84922d9d2bbaf218f3c42eb69c8,3382107,da64b84922d9d2bbaf218f3c42eb69c8.tflite,3552832,converted
f29fd2bdc03f5a8989c71075d380ec32,10188682,f29fd2bdc03f5a8989c71075d380ec32.tflite,10326272,converted
40c30309ae39ffbe1f8abf6756e287f7,1458454,40c30309ae39ffbe1f8abf6756e287f7.tflite,1548448,converted
b9b8d68a9e92490be9fae5fe98c93fff,7871626,b9b8d68a9e92490be9fae5fe98c93fff.tflite,8046024,converted
1dc4b0379b65b432b148aeed88fc6504,2857003,1dc4b0379b65b432b148aeed88fc6504.tflite,3069776,converted
1e7a78da6c7fdcd80c785c167a962a25,6334090,1e7a78da6c7fdcd80c785c167a962a25.tflite,6566928,converted
8d9bd61b19a1c7b12f72ae934f99efb0,28789642,8d9bd61b19a1c7b12f72ae934f99efb0.tflite,29039752,converted
8e85de1dead7e9c3e04aa83a4a4b5ab1,19489162,8e85de1dead7e9c3e04aa83a4a4b5ab1.tflite,19684936,converted
01255ccfd5c249c23e59b1125d370908,2615080,01255ccfd5c249c23e59b1125d370908.tflite,2744512,converted
cb4bd6a6a236330b89824fbfe461ae95,30711690,cb4bd6a6a236330b89824fbfe461ae95.tflite,31078216,converted
9a00438f0896232e140bc6386da5795f,832413,9a00438f0896232e140bc6386da5795f.tflite,943768,converted
54cbad9f4badfda552f47b5c8aad5137,3479434,54cbad9f4badfda552f47b5c8aad5137.tflite,3622456,converted
bd9fee5fb5cc050e8789cabe7f06ea7e,1327754,bd9fee5fb5cc050e8789cabe7f06ea7e.tflite,1444248,converted
6850ec2ead9d6fdaa4c0776aaf42876d,4445834,6850ec2ead9d6fdaa4c0776aaf42876d.tflite,4681016,converted
a1cab48052a76de2d82508410bd2761e,4863162,a1cab48052a76de2d82508410bd2761e.tflite,5076280,converted
72e05c25b5a8771bf76e9125182dd07e,583050,72e05c25b5a8771bf76e9125182dd07e.tflite,669544,converted
434730abe97b96cec671a5ca2f9be8d7,3820440,434730abe97b96cec671a5ca2f9be8d7.tflite,4013112,converted
c31fc88bf3c0becde256e1b15e057305,3479434,c31fc88bf3c0becde256e1b15e057305.tflite,3622456,converted
bc09be64afbb2ccb28cde3bcae556f67,3742858,bc09be64afbb2ccb28cde3bcae556f67.tflite,3913192,converted
cc7555855ad0d1c36537a472dea36288,3742858,cc7555855ad0d1c36537a472dea36288.tflite,3917184,converted
41d209a4137cdf29810fb5394ee2a325,4621962,41d209a4137cdf29810fb5394ee2a325.tflite,4856896,converted
6064491c87b641562dd0291d38f6f1b3,2621011,6064491c87b641562dd0291d38f6f1b3.tflite,2747880,converted
e74a9b5637bd5660b3e1538bf5a8348d,14032778,e74a9b5637bd5660b3e1538bf5a8348d.tflite,14401712,converted
5c634822c6a87824df00040e36f54d1e,5631114,5c634822c6a87824df00040e36f54d1e.tflite,5801232,converted
c5612807a5fab7a7e13df996f8092095,5983370,c5612807a5fab7a7e13df996f8092095.tflite,6160040,converted
90ef47dbc5f8d324099359433fbe82df,22454154,90ef47dbc5f8d324099359433fbe82df.tflite,22820752,converted
b372fb0e24b1511b7805d1d6bd1c78c6,4621962,b372fb0e24b1511b7805d1d6bd1c78c6.tflite,4856896,converted
cd26e0df01ed71630181ef4a14bec2a7,4006282,cd26e0df01ed71630181ef4a14bec2a7.tflite,4207992,converted
6d9c587c4e9c1de570921cee9285779c,5807242,6d9c587c4e9c1de570921cee9285779c.tflite,5981640,converted
72cdfc295aa3c7e452a9480c570e4d5d,2738242,72cdfc295aa3c7e452a9480c570e4d5d.tflite,2888120,converted
bcac9da9e452e7374364a599a26a61a0,4885386,bcac9da9e452e7374364a599a26a61a0.tflite,5149576,converted
19a7627b5a32093b415f7837ab27e5cd,3365427,19a7627b5a32093b415f7837ab27e5cd.tflite,3536080,converted
57468b7c4dd6508014213945941ccac7,2893944,57468b7c4dd6508014213945941ccac7.tflite,3045544,converted
a618386c489b558ce5bd285d4ea793ec,2505805,a618386c489b558ce5bd285d4ea793ec.tflite,2612976,converted
a2188a64504f13d0f5ad85a687d10743,1358953,a2188a64504f13d0f5ad85a687d10743.tflite,1533232,converted
440eb0e6a2a15d43b7de88aa18e60432,2788239,440eb0e6a2a15d43b7de88aa18e60432.tflite,2919792,converted
daa04c99428f1e8e209b044925bbe453,23497098,daa04c99428f1e8e209b044925bbe453.tflite,23919832,converted
7984708a06fc3e37d577f96c99c1914c,1700674,7984708a06fc3e37d577f96c99c1914c.tflite,1832248,converted
74c556c77a4f772445c11f8ee8496d80,13317514,74c556c77a4f772445c11f8ee8496d80.tflite,13623688,converted
adf5ea752a5c97d75deb8456afa39921,1448230,adf5ea752a5c97d75deb8456afa39921.tflite,1534928,converted
4b7e61372913b6f62f3d30bf58b730b2,540196,4b7e61372913b6f62f3d30bf58b730b2.tflite,629504,converted
8885e8e531900b8af1393e4e45cf43d8,4445834,8885e8e531900b8af1393e4e45cf43d8.tflite,4681016,converted
5c5e966af0655bb6e4798ffebaa6e9d3,7697290,5c5e966af0655bb6e4798ffebaa6e9d3.tflite,8180912,converted
6426e2a1f853bb8ade10ee7588a54730,3742858,6426e2a1f853bb8ade10ee7588a54730.tflite,3917256,converted
1ec8f6c2cee11678ee2390c9a260756d,5631114,1ec8f6c2cee11678ee2390c9a260756d.tflite,5803104,converted
f627608694b88eeacc8253f51060b857,1857678,f627608694b88eeacc8253f51060b857.tflite,1987656,converted
2ee627980d8e573758a45c6b555c2853,1464385,2ee627980d8e573758a45c6b555c2853.tflite,1555632,converted
1f5dd39f87696e1919815c0f2bfe69fc,14360458,1f5dd39f87696e1919815c0f2bfe69fc.tflite,14722768,converted
a38ce90687a1f0d4d58ef9df300c4dc1,8574602,a38ce90687a1f0d4d58ef9df300c4dc1.tflite,8807192,converted
44c687c7c21a75a7cfa0bceebafe1853,1870367,44c687c7c21a75a7cfa0bceebafe1853.tflite,1999920,converted
9c9e127b5d94aaad1a511c080df7a376,30875530,9c9e127b5d94aaad1a511c080df7a376.tflite,31235968,converted
2a0e13ead6ab55828814b273435fc75e,31590794,2a0e13ead6ab55828814b273435fc75e.tflite,32015864,converted
5013d4898aaba30673c3858589091b4f,946570,5013d4898aaba30673c3858589091b4f.tflite,1030944,converted
0c89700597ad3662c85d1a1457ca94c2,7432074,0c89700597ad3662c85d1a1457ca94c2.tflite,7574808,converted
6ef23dc67b0326c9a53e757dcc44cdee,23333258,6ef23dc67b0326c9a53e757dcc44cdee.tflite,23758328,converted
f79061c4679484779255ec78c54f0cab,6510218,f79061c4679484779255ec78c54f0cab.tflite,6745472,converted
4e1268021f7b3b4b8c5d2a78d7fd158a,1767306,4e1268021f7b3b4b8c5d2a78d7fd158a.tflite,1909360,converted
d98fc5a029389cee389e94c6f37b0503,4445834,d98fc5a029389cee389e94c6f37b0503.tflite,4680832,converted
4c5eaba938e815cbd108047cd8607dea,4006282,4c5eaba938e815cbd108047cd8607dea.tflite,4209864,converted
28986004b1d5902d97878e6a72802dc9,2456616,28986004b1d5902d97878e6a72802dc9.tflite,2625176,converted
842cd6998525233fe308e28fb49186e6,5631114,842cd6998525233fe308e28fb49186e6.tflite,5799328,converted
c03408d8ed90c0cdece556cca6d19cf9,5631114,c03408d8ed90c0cdece556cca6d19cf9.tflite,5801232,converted
a2b1e16ff660f631ac8f510558f5e28e,3688389,a2b1e16ff660f631ac8f510558f5e28e.tflite,3819936,converted
71a8e99338968a1b97aff372cff0f436,30711690,71a8e99338968a1b97aff372cff0f436.tflite,31078288,converted
b03f7cb52ec8640a3b4f171a735d482e,8135050,b03f7cb52ec8640a3b4f171a735d482e.tflite,8338632,converted
d6117ac0727b027348bb056759b3315a,8135050,d6117ac0727b027348bb056759b3315a.tflite,8338632,converted
3ef49efe0e4a2a933c3ea7e495840b20,1415050,3ef49efe0e4a2a933c3ea7e495840b20.tflite,1558072,converted
8da04adf608eb22905587f461a1c3edd,2265738,8da04adf608eb22905587f461a1c3edd.tflite,2383864,converted
470e00408601e3cc9760a6f80b47fbfa,2503003,470e00408601e3cc9760a6f80b47fbfa.tflite,2612088,converted
48dd2a7fd5946b035b67d230341f3116,2974090,48dd2a7fd5946b035b67d230341f3116.tflite,3167992,converted
3d1d7f2bdc5edf724b40a350b2812bd8,3643474,3d1d7f2bdc5edf724b40a350b2812bd8.tflite,3793352,converted
8ac52337a9d2258225417431679eb4ac,3742858,8ac52337a9d2258225417431679eb4ac.tflite,3917184,converted
d60b34a41e93a34223bbe48371ead7d3,3534199,d60b34a41e93a34223bbe48371ead7d3.tflite,3664408,converted
b8f5db82f5646ced448205c7de637f33,6686346,b8f5db82f5646ced448205c7de637f33.tflite,6921280,converted
b8ac1fcbc2fca0dfc45a99652b502843,5631114,b8ac1fcbc2fca0dfc45a99652b502843.tflite,5803176,converted
3da7fc84de81ce81a990dc70de00cdad,2327334,3da7fc84de81ce81a990dc70de00cdad.tflite,2478712,converted
d90d77bd03a3eae63cb33212bc576b1c,14196618,d90d77bd03a3eae63cb33212bc576b1c.tflite,14563216,converted
3efc34735e14b14fe5d6fb52c9578b76,3303306,3efc34735e14b14fe5d6fb52c9578b76.tflite,3446040,converted
0dee31cc5fa22a286f00a90c2dc8f8ee,19489162,0dee31cc5fa22a286f00a90c2dc8f8ee.tflite,19683064,converted
84a55e4cde35e728f9f0d1f1e83badc0,7871626,84a55e4cde35e728f9f0d1f1e83badc0.tflite,8045952,converted
842c29188050053fcea49339bb043deb,40891274,842c29188050053fcea49339bb043deb.tflite,41372480,converted
9d6114a69e8dd4e9fd94a4135acefe34,420361,9d6114a69e8dd4e9fd94a4135acefe34.tflite,490384,converted
1c5e924cca660d3ff445a2f34da5e7d9,3704544,1c5e924cca660d3ff445a2f34da5e7d9.tflite,3838144,converted
1fe74490deafa6dc78260f94be11881d,22290314,1fe74490deafa6dc78260f94be11881d.tflite,22659176,converted
5f947e32909f65677cfeed1e5b4c861e,2780228,5f947e32909f65677cfeed1e5b4c861e.tflite,2912528,converted
8c7c4a40a9479c7f697b5bc3af501f5b,29668746,8c7c4a40a9479c7f697b5bc3af501f5b.tflite,29979136,converted
821d70ecc12e96b4d0f6513327f9d454,38969226,821d70ecc12e96b4d0f6513327f9d454.tflite,39335824,converted
9b42bbb2497a2f58dee903d289ec1d27,2810250,9b42bbb2497a2f58dee903d289ec1d27.tflite,3006568,converted
e8f745e783f883609a4aec032a322e82,2381450,e8f745e783f883609a4aec032a322e82.tflite,2614040,converted
7a72c7556c98f2eb3bef29ddc9195761,3039882,7a72c7556c98f2eb3bef29ddc9195761.tflite,3153432,converted
2b793391542d1c3feb8480612fe8f236,4269706,2b793391542d1c3feb8480612fe8f236.tflite,4500672,converted
bbafb7b224f5af0a5e6a28a0f3db97af,22290314,bbafb7b224f5af0a5e6a28a0f3db97af.tflite,22659248,converted
f0a9ffead5896eb67f55e754b787df34,1415050,f0a9ffead5896eb67f55e754b787df34.tflite,1560120,converted
0a3bcce1bdb5ad9e9809e6dae4ef451d,3479434,0a3bcce1bdb5ad9e9809e6dae4ef451d.tflite,3620728,converted
08f1aa9d78d7a077b3691e61b60cc315,7861130,08f1aa9d78d7a077b3691e61b60cc315.tflite,8342336,converted
32d94cb57e0ea110e7a28555bdcacf71,6070666,32d94cb57e0ea110e7a28555bdcacf71.tflite,6274320,converted
